,hotel_name,hotel_url,hotel_describe,hotel_ranking,hotel_city,hotel_lat,hotel_lon
212,Hotel Cour du Corbeau Strasbourg - MGallery,https://www.booking.com/hotel/fr/cour-du-corbeau.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=fc9b4ee88b9b0119&srepoch=1641122001&from=searchresults#hotelTmpl,"L’Hotel Cour du Corbeau Strasbourg - MGallery vous accueille au cœur de Strasbourg, dans un bâtiment rénové du XVIe siècle. ",9.2,Strasbourg,48.57934881,7.75155723
213,HOTEL AMBASSADEUR,https://www.booking.com/hotel/fr/ambassadeur-lille.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"L'HOTEL AMBASSADEUR bénéficie d'un emplacement idéal dans le centre-ville de Lille, à 700 mètres de l'Hospice Gantois et de l'opéra, ainsi qu'à moins de 1 km de la Grand-Place. ",8.2,Lille,50.63544,3.070401
214,CALM Appart' & Hostel,https://www.booking.com/hotel/fr/calm-apparthotel.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Le Calm Apparthotel vous accueille à Lille, à seulement 2 minutes à pied des stations de métro, de tramway et de train de la gare de Lille-Flandres, ainsi qu'à 10 minutes de marche du centre de...",8.2,Lille,50.63734618,3.06945696
215,"Crowne Plaza Euralille, an IHG Hotel",https://www.booking.com/hotel/fr/crowneplazaeuralille.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Le Crowne Plaza Euralille est installé en face de la gare de Lille-Europe, proposant des liaisons directes vers Paris et Londres. ",8.1,Lille,50.63993565,3.07568908
216,Grand Hôtel Lille,https://www.booking.com/hotel/fr/le-grand-hotel.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Situé dans le centre de Lille, juste à côté de la gare de Lille-Flandres, le Grand Hôtel Lille dispose d'une réception ouverte 24h/24, d'une bagagerie et d'un ascenseur. ",8.2,Lille,50.63685668,3.06794286
217,"Holiday Inn Express Lille Centre, an IHG Hotel",https://www.booking.com/hotel/fr/expressbyholidayinnlille.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"L'Holiday Inn Express Lille Centre est situé dans le centre de Lille, à 350 mètres du Palais des Beaux Arts et à 9 km du stade Pierre Mauroy. ",8.1,Lille,50.63075938,3.05808842
218,ibis Lille Centre Grand Palais,https://www.booking.com/hotel/fr/ibis-lille-centre-grand-palais.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"L'ibis Lille Centre Grand Palais est situé à Lille, à moins de 300 mètres de la station de métro Mairie de Lille et à 550 mètres du centre de conventions Lille Grand Palais. ",8.2,Lille,50.63319849,3.07447681
219,Citadines City Centre Lille,https://www.booking.com/hotel/fr/citadines-aparthotel-lille-centre.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,Le Citadines City Centre Lille est à 5 minutes de marche du centre historique piéton de Lille et à 250 mètres de la gare de Lille-Flandres. ,8.2,Lille,50.63686519,3.0732429
220,ibis Styles Lille Centre Grand Place,https://www.booking.com/hotel/fr/ibis-styles-lille-grand-place.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"L'ibis Styles Lille Grand Place se situe à proximité de la Grand'Place au cœur de Lille, à seulement 10 minutes de marche de la gare TGV Lille-Europe et de la gare Lille-Flandres. ",8.1,Lille,50.6374844,3.06678817
221,Hotel De La Treille,https://www.booking.com/hotel/fr/hoteldelatreillelille.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"L’Hôtel de la Treille vous accueille à 3 minutes à pied du quartier du Vieux-Lille, à 650 mètres du complexe Nouveau Siècle et à 1,5 km du Lille Grand Palais. ",8.3,Lille,50.64053101,3.06424141
222,Novotel Suites Lille Europe,https://www.booking.com/hotel/fr/suitehotel-lille-europe.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Installé dans le centre-ville de Lille, l’hôtel 4 étoiles Novotel Suites Lille Europe vous accueille à seulement 600 mètres de la gare de Lille-Flandres, à 11 minutes à pied du complexe Lille Grand...",8.2,Lille,50.63883337,3.07668149
223,Novotel Lille Centre Grand Place,https://www.booking.com/hotel/fr/novotel-lille-centre-grand-place.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Situé dans le beau centre culturel de Lille, le Novotel Lille Centre Grand Place allie le côté moderne d'Euralille au charme de la vieille ville avec ses façades flamandes. ",8.3,Lille,50.63670187,3.0588153
224,Hotel Carlton,https://www.booking.com/hotel/fr/carlton.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Installé au cœur de Lille, à 5 minutes à pied des gares Lille Europe et Lille Flandres, l’Hotel Carlton offre une vue imprenable sur l’Opéra et le beffroi de l’hôtel de ville. ",8.2,Lille,50.63671804,3.06532234
225,"L'Hermitage Gantois, Autograph Collection",https://www.booking.com/hotel/fr/hermitagegantois.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Doté d'un spa sur place, l'établissement 5 étoiles L'Hermitage Gantois, Autograph Collection est installé dans un élégant bâtiment datant du XVème siècle, au cœur de Lille, à 5 minutes à pied de la...",8.3,Lille,50.63117791,3.06831837
226,Hotel Kanaï,https://www.booking.com/hotel/fr/k.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"L'hôtel Kanaï vous accueille dans une zone piétonne du centre de Lille, à seulement 200 mètres de la célèbre Grand'Place. ",8.3,Lille,50.6347957,3.06413278
227,Mama Shelter Lille,https://www.booking.com/hotel/fr/mama-shelter-lille.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Le Mama Shelter Lille est situé dans le centre de Lille, à 4 minutes à pied de la gare et de la station de métro Lille Flandres ainsi qu'à 7 minutes de marche de la gare Lille Europe. ",8.5,Lille,50.639065,3.070951
228,Boa Hotel - BW Signature Collection - Lille Centre Gares,https://www.booking.com/hotel/fr/up.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Le Boa Hotel - BW Signature Collection - Lille Centre Gares est un hôtel design situé dans le centre de Lille, à seulement 250 mètres de la gare ferroviaire de Lille-Flandres et à 650 mètres de la...",8.8,Lille,50.6373432,3.06831166
229,Clarance Hotel Lille,https://www.booking.com/hotel/fr/clarance-lille.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Doté d'un bar et d'une connexion Wi-Fi gratuite dans l'ensemble des locaux, le Clarance Hotel Lille propose des hébergements à Lille, à 400 mètres du grand magasin Printemps, à 500 mètres du centre de...",8.4,Lille,50.6388119,3.0569769
230,La Valiz,https://www.booking.com/hotel/fr/flandre-angleterre.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,L'établissement La Valiz est situé en face de la gare de Lille et à 2 minutes à pied du centre commercial Euralille. Vous séjournerez à 800 mètres du centre de conventions Nouveau Siècle. ,8.6,Lille,50.63695662,3.06955688
231,Best Western Premier Why Hotel,https://www.booking.com/hotel/fr/why.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Doté d’un bar, d’une terrasse meublée, d’une connexion Wi-Fi gratuite et d’une réception ouverte 24h/24, l’hôtel design Best Western Premier Why Hotel se situe au cœur de Lille, à 200 mètres de la...",8.7,Lille,50.63430829,3.06161821
232,Grand Hotel Bellevue - Grand Place,https://www.booking.com/hotel/fr/grandhotelbellevue.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Situé sur la Grand-Place, dans le Vieux-Lille, le Grand Hotel Bellevue - Grand Place occupe un bâtiment à l'architecture flamande. ",8.5,Lille,50.63654707,3.06234241
233,Hôtel Barrière Lille,https://www.booking.com/hotel/fr/barriere-lille.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Établissement 5 étoiles, l'Hôtel Barrière Lille vous accueille à Lille, à 400 mètres de la gare de Lille-Europe, à 15 minutes de route du stade Pierre Mauroy et à 9 minutes à pied du Lille Grand...",8.8,Lille,50.63754054,3.07692289
234,Aparthotel Adagio Lille Centre Grand Place,https://www.booking.com/hotel/fr/aparthotel-adagio-lille-centre-grand-place.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Situé à Lille, à moins de 200 mètres du grand magasin Printemps et à 1,1 km du quartier du Vieux-Lille, l'Aparthotel Adagio Lille Centre Grand Place propose un salon commun et des chambres avec...",8.9,Lille,50.635281,3.060162
235,Hotel L'Arbre Voyageur - BW Premier Collection - LILLE,https://www.booking.com/hotel/fr/l-arbre-voyageur-bw-premier-collection-lille.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Situé dans le quartier du Vieux Lille, à respectivement 5 et 10 minutes de marche des gares de Lille-Flandres et Lille-Europe, l'Hotel L'Arbre Voyageur - BW Premier Collection - LILLE possède une...",9.0,Lille,50.6397393,3.0674281
236,Au 30,https://www.booking.com/hotel/fr/au-30.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1447079&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=3d524ee8c4c000d0&srepoch=1641122001&from=searchresults#hotelTmpl,"Situé à Lille, à 50 mètres du Zénith et du Grand Palais, l'établissement Au 30 propose des appartements et des suites indépendants. La station de métro Mairie de Lille se trouve à seulement 400...",9.5,Lille,50.63294839,3.07494975
237,Hôtel De Normandie,https://www.booking.com/hotel/fr/de-normandie-amiens.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1407447&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=8a294ee7676e00dc&srepoch=1641122000&from=searchresults#hotelTmpl,"L'Hôtel De Normandie est situé au cœur d'Amiens, à seulement 100 mètres de la gare et à 5 minutes à pied de la cathédrale Notre-Dame, de la tour Perret ainsi que de nombreux magasins. ",6.8,Amiens,49.89148612,2.3043555
238,Au Spatial,https://www.booking.com/hotel/fr/au-spatial.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1407447&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=8a294ee7676e00dc&srepoch=1641122000&from=searchresults#hotelTmpl,L'établissement Au Spatial est situé au cœur d'Amiens. La gare et la cathédrale de la ville se trouvent respectivement à 2 minutes et 6 minutes de marche. ,7.2,Amiens,49.89193885,2.30575562
